elec_id,codmuni,year,municipio,s_match_muniseat,s_match_presseat,s_match_muniseatpres,s_match_none,coddept,tipo_eleccion,s_nvote,s_mvote,s_nstot,s_votepro_centro,s_votepro_conserv,s_votepro_iz,s_votepro_lib,s_votepro_min,s_votepro_other,s_votepro_tv,s_votepro_urib,s_seatpro_iR,s_seatpro_centro,s_seatpro_conserv,s_seatpro_iz,s_seatpro_lib,s_seatpro_min,s_seatpro_other,s_seatpro_tv,s_seatpro_urib,s_miproR_centro,s_miproR_conserv,s_miproR_iz,s_miproR_lib,s_miproR_min,s_miproR_other,s_miproR_tv,s_miproR_urib
senado14,68255,2014,PLAYON,0,1,0,0,68,2,12971134,4277,102,0.0147299509001637,0.0654664484451719,0.0123918634556932,0.12882861819032,-99,0,0.0376432078559738,0.171849427168576,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,5,3,6,2,-99,0,4,1
senado14,68264,2014,ENCINO,0,1,0,0,68,2,12971134,1005,102,0.00199004975124378,0.0358208955223881,0.00796019900497512,0.43681592039801,-99,0,0.00696517412935323,0.0189054726368159,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,2,4,1,-99,0,5,3
senado14,68266,2014,ENCISO,0,1,0,0,68,2,12971134,1668,102,-99,0.150479616306954,0.00839328537170264,0.314148681055156,-99,0,0.0179856115107914,0.0617505995203837,6,-99,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,-99,2,5,1,-99,0,4,3
senado14,68271,2014,FLORIAN,0,1,0,0,68,2,12971134,2056,102,0.00194552529182879,0.0150778210116732,0.00535019455252918,0.540369649805447,-99,0,0.139105058365759,0.0111867704280156,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,5,1,-99,0,2,4
senado14,68276,2014,FLORIDABLANCA,0,1,0,0,68,2,12971134,72530,102,0.0232179787674066,0.131697228732938,0.0496346339445747,0.197214945539777,-99,0,0.0463118709499517,0.178464083827382,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,4,1,-99,0,5,2
senado14,68296,2014,GALAN,0,0,1,0,68,2,12971134,1150,102,0.00695652173913044,0.04,0.011304347826087,0.0460869565217391,-99,0,0.274782608695652,0.234782608695652,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,4,5,3,-99,0,1,2
senado14,68298,2014,GAMBITA,0,1,0,0,68,2,12971134,1302,102,-99,0.0829493087557604,0.00614439324116743,0.160522273425499,-99,0,0.0499231950844854,0.0399385560675883,6,-99,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,-99,2,5,1,-99,0,3,4
senado14,68307,2014,GIRON,0,1,0,0,68,2,12971134,43153,102,0.0265566704516488,0.0574004124858063,0.0443538108590365,0.202002178295831,-99,0,0.0419437814288694,0.142052696220425,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,4,1,-99,0,5,2
senado14,68318,2014,GUACA,0,1,0,0,68,2,12971134,2646,102,0.0018896447467876,0.0763416477702192,0.00793650793650794,0.28193499622071,-99,0,0.0510204081632653,0.0854119425547997,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,5,1,-99,0,4,2
senado14,68320,2014,GUADALUPE,0,1,0,0,68,2,12971134,1873,102,0.00106780565936999,0.0816871329418046,0.00854244527495996,0.0491190603310198,-99,0,0.0485851575013348,0.0939668980245595,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,2,5,3,-99,0,4,1
senado14,68322,2014,GUAPOTA,0,1,0,0,68,2,12971134,964,102,0.0020746887966805,0.0684647302904564,0.0114107883817427,0.511410788381743,-99,0,0.0529045643153527,0.0549792531120332,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,2,5,1,-99,0,4,3
senado14,68324,2014,GUAVATA,0,1,0,0,68,2,12971134,2221,102,9.0049527239982e-4,0.0666366501575867,0.00630346690679874,0.471859522737506,-99,0,0.0157586672669968,0.0180099054479964,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,2,5,1,-99,0,4,3
senado14,68327,2014,GUEPSA,0,1,0,0,68,2,12971134,1834,102,0.0054525627044711,0.0479825517993457,0.0234460196292257,0.560523446019629,-99,0,0.0354416575790622,0.0403489640130862,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,2,5,1,-99,0,4,3
senado14,68344,2014,HATO,0,1,0,0,68,2,12971134,981,102,-99,0.018348623853211,0.00815494393476045,0.2782874617737,-99,0,0.0163098878695209,0.0132517838939857,6,-99,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,-99,2,5,1,-99,0,3,4
senado14,68368,2014,JESUS MARIA,0,1,0,0,68,2,12971134,1415,102,0.00141342756183746,0.0734982332155477,0.0106007067137809,0.407067137809187,-99,0,0.100353356890459,0.057243816254417,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,5,1,-99,0,2,4
senado14,68370,2014,JORDAN,0,0,0,1,68,2,12971134,584,102,-99,0.472602739726027,0.0136986301369863,0.011986301369863,-99,0,-99,0.104452054794521,6,-99,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,-99,0.196078431372549,-99,1,3,4,-99,0,-99,2
senado14,68377,2014,BELLEZA,0,1,0,0,68,2,12971134,2423,102,0.00165084605860504,0.0837804374742055,0.00784151877837392,0.023937267849773,-99,0,0.071811803549319,0.107304993809327,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,2,5,4,-99,0,3,1
senado14,68385,2014,LANDAZURI,0,1,0,0,68,2,12971134,3662,102,8.19224467504096e-4,0.0308574549426543,0.0152921900600765,0.2400327689787,-99,0,0.0128345166575642,0.0431458219552157,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,4,1,-99,0,5,2
senado14,68397,2014,PAZ,0,1,0,0,68,2,12971134,1918,102,0.00104275286757039,0.0745568300312826,0.0182481751824818,0.0573514077163712,-99,0,0.00364963503649635,0.0318039624608968,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,1,4,2,-99,0,5,3
senado14,68406,2014,LEBRIJA,0,1,0,0,68,2,12971134,12709,102,0.00590132976630734,0.0775828153277205,0.0480761664961838,0.199858368085609,-99,0,0.0346998190258872,0.210166024077425,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,4,2,-99,0,5,1
senado14,68418,2014,LOS SANTOS,0,1,0,0,68,2,12971134,4073,102,0.0139945985759882,0.103609133316965,0.015222194942303,0.256322121286521,-99,0,0.00908421311072919,0.0616253375890007,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,5,2,4,1,-99,0,6,3
senado14,68425,2014,MACARAVITA,0,1,0,0,68,2,12971134,987,102,-99,0.293819655521783,-99,0.149949341438703,-99,0,0.0131712259371834,0.130699088145897,5,-99,0.176470588235294,-99,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,-99,1,-99,2,-99,0,4,3
senado14,68432,2014,MALAGA,0,1,0,0,68,2,12971134,6786,102,0.00928381962864721,0.0607132331270262,0.0285882699675803,0.136899498968464,-99,0,0.0322723253757737,0.26201002063071,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,5,2,-99,0,4,1
senado14,68444,2014,MATANZA,0,1,0,0,68,2,12971134,2597,102,0.00500577589526377,0.0569888332691567,0.0123219098960339,0.149403157489411,-99,0,0.03273007316134,0.0908740854832499,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,5,1,-99,0,4,2
senado14,68464,2014,MOGOTES,0,1,0,0,68,2,12971134,3309,102,0.0166213357509822,0.130250831066788,0.0172257479601088,0.152009670595346,-99,0,0.0314294348745845,0.132970686007857,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,5,1,-99,0,4,2
senado14,68468,2014,MOLAGAVITA,0,1,0,0,68,2,12971134,1748,102,-99,0.225972540045767,0.0091533180778032,0.0726544622425629,-99,0,0.0074370709382151,0.0823798627002288,6,-99,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,-99,1,4,3,-99,0,5,2
senado14,68498,2014,OCAMONTE,0,1,0,0,68,2,12971134,1976,102,0.00101214574898785,0.167004048582996,0.00809716599190283,0.327429149797571,-99,0,0.0253036437246964,0.0354251012145749,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,2,5,1,-99,0,4,3
senado14,68500,2014,OIBA,0,1,0,0,68,2,12971134,3789,102,0.00316706254948535,0.0554235946159937,0.0211137503299023,0.22275006598047,-99,0,0.0319345473739773,0.0910530482977039,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,5,1,-99,0,4,2
senado14,68502,2014,ONZAGA,0,1,0,0,68,2,12971134,1649,102,0.00424499696785931,0.17707701637356,0.0163735597331716,0.161309884778654,-99,0,0.00303214069132808,0.0576106731352335,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,5,1,4,2,-99,0,6,3
senado14,68522,2014,PALMAR,0,1,0,0,68,2,12971134,716,102,-99,0.0377094972067039,-99,0.343575418994413,-99,0,0.0656424581005587,0.0377094972067039,5,-99,0.176470588235294,-99,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,-99,3,-99,1,-99,0,2,3
senado14,68524,2014,PALMASSOCORRO,0,1,0,0,68,2,12971134,1136,102,-99,0.176056338028169,0.00704225352112676,0.330105633802817,-99,0,0.0316901408450704,0.0880281690140845,6,-99,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,-99,2,5,1,-99,0,4,3
senado14,68533,2014,PARAMO,0,1,0,0,68,2,12971134,1849,102,-99,0.155219037317469,0.0146024878312601,0.360735532720389,-99,0,0.00811249323958897,0.0584099513250406,6,-99,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,-99,2,4,1,-99,0,5,3
senado14,68547,2014,PIEDECUESTA,0,1,0,0,68,2,12971134,42208,102,0.0192854435178165,0.153786012130402,0.044944086429113,0.182169257012889,-99,0,0.035538286580743,0.161296436694466,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,4,1,-99,0,5,2
senado14,68549,2014,PINCHOTE,0,1,0,0,68,2,12971134,1772,102,0.00507900677200903,0.0366817155756208,0.0378103837471783,0.170993227990971,-99,0,0.0304740406320542,0.102708803611738,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,4,3,1,-99,0,5,2
senado14,68572,2014,PUENTE NACIONAL,0,1,0,0,68,2,12971134,5259,102,0.0136908157444381,0.11332953032896,0.0173036698992204,0.333713633770679,-99,0,0.0996387145845218,0.0446853013880966,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,2,5,1,-99,0,3,4
senado14,68573,2014,PUERTO PARRA,0,1,0,0,68,2,12971134,2001,102,0.00399800099950025,0.0164917541229385,0.00499750124937531,0.249875062468766,-99,0,0.0139930034982509,0.110444777611194,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,5,1,-99,0,4,2
senado14,68575,2014,PUERTO WILCHES,0,1,0,0,68,2,12971134,9646,102,0.0121293800539084,0.0333817126269956,0.0301679452622849,0.268297739995853,-99,0,0.032656023222061,0.0755753680281982,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,5,1,-99,0,4,2
senado14,68615,2014,RIONEGRO,0,1,0,0,68,2,12971134,8658,102,0.00912450912450912,0.0273735273735274,0.0226380226380226,0.116539616539617,-99,0,0.018826518826518798,0.17013167013167,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,4,2,-99,0,5,1
senado14,68655,2014,SABANATORRES,0,1,0,0,68,2,12971134,7784,102,0.00809352517985612,0.0319886947584789,0.0178571428571429,0.285714285714286,-99,0,0.0480472764645427,0.174075025693731,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,4,5,1,-99,0,3,2
senado14,68669,2014,SAN ANDRES,0,1,0,0,68,2,12971134,3402,102,0.00440917107583774,0.104644326866549,0.01440329218107,0.232804232804233,-99,0,0.0152851263962375,0.0505584950029394,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,2,5,1,-99,0,4,3
senado14,68673,2014,SAN BENITO,0,1,0,0,68,2,12971134,1475,102,0.00542372881355932,0.0230508474576271,0.00949152542372881,0.0772881355932203,-99,0,0.0196610169491525,0.0122033898305085,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,2,5,1,-99,0,3,4
senado14,68679,2014,SAN GIL,0,1,0,0,68,2,12971134,17866,102,0.0181350050375014,0.133605731557148,0.0416993171386992,0.176984215828949,-99,0,0.0499272360908989,0.127840591066831,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,2,5,1,-99,0,4,3
senado14,68682,2014,SAN JOAQUIN,0,1,0,0,68,2,12971134,1124,102,-99,0.0969750889679715,0.00355871886120996,0.427935943060498,-99,0,0.0195729537366548,0.0738434163701068,6,-99,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,-99,2,5,1,-99,0,4,3
senado14,68684,2014,SAN JOSEMIRANDA,0,1,0,0,68,2,12971134,2188,102,0.00274223034734918,0.127056672760512,0.0118829981718464,0.0827239488117002,-99,0,0.026508226691042,0.120201096892139,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,1,5,3,-99,0,4,2
senado14,68686,2014,SAN MIGUEL,0,1,0,0,68,2,12971134,946,102,0.00528541226215645,0.141649048625793,0.00845665961945032,0.214587737843552,-99,0,0.00422832980972516,0.080338266384778,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,5,2,4,1,-99,0,6,3
senado14,68689,2014,SAN VICENTECHUCURI,0,1,0,0,68,2,12971134,10070,102,0.00665342601787488,0.0267130089374379,0.175173783515392,0.236146971201589,-99,0,0.0372393247269116,0.091857000993048707,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,5,2,1,-99,0,4,3
senado14,68705,2014,SANTA BARBARA,0,1,0,0,68,2,12971134,963,102,-99,0.204569055036345,0.019730010384216,0.0498442367601246,-99,0,0.0186915887850467,0.100726895119418,6,-99,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,-99,1,4,3,-99,0,5,2
senado14,68720,2014,SANTA HELENAOPON,0,1,0,0,68,2,12971134,1238,102,0.00161550888529887,0.0282714054927302,0.00726978998384491,0.119547657512116,-99,0,0.0266558966074313,0.0331179321486268,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,5,1,-99,0,4,2
senado14,68745,2014,SIMACOTA,0,1,0,0,68,2,12971134,2486,102,0.00482703137570394,0.0261464199517297,0.0120675784392599,0.322204344328238,-99,0,0.0583266291230893,0.118262268704747,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,4,5,1,-99,0,3,2
senado14,68755,2014,SOCORRO,0,1,0,0,68,2,12971134,10522,102,0.00798327314198822,0.0860102642083254,0.020813533548755,0.324367990876259,-99,0,0.104447823607679,0.111765823987835,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,4,5,1,-99,0,3,2
senado14,68770,2014,SUAITA,0,1,0,0,68,2,12971134,3816,102,0.00366876310272537,0.0191299790356394,0.00786163522012579,0.351153039832285,-99,0,0.020440251572327,0.0269916142557652,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,4,5,1,-99,0,3,2
senado14,68773,2014,SUCRE,0,1,0,0,68,2,12971134,2400,102,0.00166666666666667,0.0641666666666667,0.00875,0.19,-99,0,0.06625,0.0808333333333333,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,4,5,1,-99,0,3,2
senado14,68780,2014,SURATA,0,1,0,0,68,2,12971134,1436,102,0.00905292479108635,0.221448467966574,0.0139275766016713,0.0647632311977716,-99,0,0.00487465181058496,0.0974930362116992,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,5,1,4,3,-99,0,6,2
senado14,68820,2014,TONA,0,1,0,0,68,2,12971134,2261,102,0.00221141088014153,0.0464396284829721,0.00619195046439629,0.500663423264042,-99,0,0.0176912870411322,0.0610349402919062,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,5,1,-99,0,4,2
senado14,68855,2014,VALLESAN JOSE,0,1,0,0,68,2,12971134,2369,102,0.00126635711270578,0.0540312368087801,0.0240607851414099,0.300126635711271,-99,0,0.0417897847192908,0.0476994512452512,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,2,5,1,-99,0,4,3
senado14,68861,2014,VELEZ,0,1,0,0,68,2,12971134,6621,102,0.011931732366712,0.0637365956804108,0.0234103609726627,0.315209182902885,-99,0,0.0228062226249811,0.062679353571968,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,2,4,1,-99,0,5,3
senado14,68867,2014,VETAS,0,1,0,0,68,2,12971134,662,102,-99,0.18429003021148,0.0241691842900302,0.0105740181268882,-99,0,0.013595166163142,0.131419939577039,6,-99,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,-99,1,3,5,-99,0,4,2
senado14,68872,2014,VILLANUEVA,0,1,0,0,68,2,12971134,3279,102,0.00548947849954254,0.132052455016773,0.0314120158584934,0.0320219579139982,-99,0,0.0475754803293687,0.0619091186337298,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,1,5,4,-99,0,3,2
senado14,68895,2014,ZAPATOCA,0,1,0,0,68,2,12971134,2599,102,0.00692574066948826,0.0942670257791458,0.0315505963832243,0.183916891111966,-99,0,0.0446325509811466,0.12851096575606,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,5,1,-99,0,4,2
senado14,70001,2014,SINCELEJO,0,0,1,0,70,2,12971134,107715,102,0.0150025530334679,0.0895325627814139,0.0282783270667966,0.183075709047022,-99,0,0.188237478531309,0.118664995590215,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,4,5,2,-99,0,1,3
senado14,70110,2014,BUENAVISTA,0,1,0,0,70,2,12971134,5736,102,0.00941422594142259,0.230299860529986,0.0108089260808926,0.074442119944212,-99,0,0.175732217573222,0.049163179916318,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,1,5,3,-99,0,2,4
senado14,70124,2014,CAIMITO,0,0,1,0,70,2,12971134,5678,102,0.0047551954913702,0.15639309616062,0.00563578724903135,0.0501937301866855,-99,0,0.353469531525185,0.0123282846072561,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,2,5,3,-99,0,1,4
senado14,70204,2014,COLOSO,0,0,1,0,70,2,12971134,4251,102,0.00729240178781463,0.0531639614208422,0.00940955069395436,0.0371677252411197,-99,0,0.138790872735827,0.0628087508821454,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,5,4,-99,0,1,2
senado14,70215,2014,COROZAL,0,0,1,0,70,2,12971134,26183,102,0.0129855249589428,0.181109880456785,0.0186762403085972,0.0994538440973151,-99,0,0.246228468853836,0.0656150937631288,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,2,5,3,-99,0,1,4
senado14,70221,2014,COVENAS,0,1,0,0,70,2,12971134,6617,102,0.00559165785098987,0.591960102765604,0.00664953906604201,0.054707571406982,-99,0,0.108357261598912,0.0376303460782832,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,1,5,3,-99,0,2,4
senado14,70230,2014,CHALAN,0,1,0,0,70,2,12971134,2897,102,0.00483258543320677,0.0942354159475319,0.00690369347600967,0.135312392129789,-99,0,0.123921297894373,0.0666206420434933,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,5,1,-99,0,2,4
senado14,70233,2014,ROBLE,0,0,1,0,70,2,12971134,4997,102,0.00300180108064839,0.0516309785871523,0.0054032419451671,0.0566339803882329,-99,0,0.227936762057234,0.0128076846107665,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,5,2,-99,0,1,4
senado14,70235,2014,GALERAS,0,0,1,0,70,2,12971134,9910,102,0.00686175580221998,0.0274470232088799,0.00877901109989909,0.100605449041372,-99,0,0.245206861755802,0.0411705348133199,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,4,5,2,-99,0,1,3
senado14,70265,2014,GUARANDA,0,0,1,0,70,2,12971134,7219,102,0.00540241030613658,0.0641363069677241,0.00623355035323452,0.112757999722953,-99,0,0.431223161102646,0.0439118991550076,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,5,2,-99,0,1,4
senado14,70400,2014,UNION,0,0,1,0,70,2,12971134,6134,102,0.00309748940332573,0.110694489729377,0.00961851972611673,0.0330942288881643,-99,0,0.270948809911966,0.0146723182262798,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,2,5,3,-99,0,1,4
senado14,70418,2014,LOS PALMITOS,0,1,0,0,70,2,12971134,12145,102,0.00650473445862495,0.277562783038287,0.0125154384520379,0.023713462330177,-99,0,0.145738987237546,0.0195965417867435,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,1,5,3,-99,0,2,4
senado14,70429,2014,MAJAGUAL,0,0,1,0,70,2,12971134,15719,102,0.00330809847954705,0.0689611298428653,0.00807939436350913,0.0420510210573192,-99,0,0.335135822889497,0.0389337744131306,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,2,5,3,-99,0,1,4
senado14,70473,2014,MORROA,0,0,1,0,70,2,12971134,7761,102,0.0122406906326504,0.146888287591805,0.00940600438087875,0.0367220718979513,-99,0,0.147403685092127,0.0490916119056823,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,5,2,6,4,-99,0,1,3
senado14,70508,2014,OVEJAS,0,1,0,0,70,2,12971134,12502,102,0.00959846424572068,0.0647896336586146,0.0167973124300112,0.227243641017437,-99,0,0.173812190049592,0.0289553671412574,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,3,5,1,-99,0,2,4
senado14,70523,2014,PALMITO,0,1,0,0,70,2,12971134,6110,102,0.00147299509001637,0.286252045826514,0.00638297872340425,0.0153846153846154,-99,0,0.069721767594108,0.0176759410801964,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,1,5,4,-99,0,2,3
senado14,70670,2014,SAMPUES,0,0,1,0,70,2,12971134,20192,102,0.00455625990491284,0.0917690174326466,0.00906299524564184,0.0902337559429477,-99,0,0.296949286846276,0.0342709984152139,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,2,5,3,-99,0,1,4
senado14,70678,2014,SAN BENITO ABAD,0,1,0,0,70,2,12971134,11923,102,0.00385808940702843,0.225949844837709,0.0122452402918729,0.0633229891805754,-99,0,0.144929967290112,0.0193743185439906,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,1,5,3,-99,0,2,4
senado14,70702,2014,SAN JUANBETULIA,0,0,1,0,70,2,12971134,7720,102,0.00712435233160622,0.180181347150259,0.00932642487046632,0.138730569948187,-99,0,0.334326424870466,0.0378238341968912,6,0.0490196078431373,0.176470588235294,0.0490196078431373,0.166666666666667,-99,0.156862745098039,0.205882352941176,0.196078431372549,6,2,5,3,-99,0,1,4
